dz_artist_id,sc_artist_id,mbz_artist_id
166377407,6784741,NA
224515065,7656325,NA
63215412,8251629,NA
154306,9397249,NA
256182,2975,NA
68308,17073,NA
173764,27194,NA
1075596,40886,NA
5251903,57429,NA
10670317,118127,NA
4432066,515509,NA
1512,567112,NA
455135,575511,NA
14300,578506,NA
14299,578507,NA
4416686,580911,NA
1007025,584848,NA
4035006,585187,NA
455408,585737,NA
9797,592081,NA
231298145,593098,NA
4747652,595094,NA
2280301,595192,NA
257857,599628,NA
135590752,609180,NA
4437166,609719,NA
4297306,613956,NA
3400491,615052,NA
452561,617162,NA
74635,621753,NA
6125136,636173,NA
1277125,645771,NA
11908931,646924,NA
314795,650163,NA
1708819,654545,NA
246508242,657618,NA
55873,658557,NA
1659340,671185,NA
4372568,673019,NA
61212,673539,NA
1282464,678855,NA
1275395,679019,NA
402778,682582,NA
1068682,684423,NA
4602131,700011,NA
500932,700905,NA
4117732,704783,NA
1245826,717479,NA
1238266,723060,NA
349069,726572,NA
1329432,732624,NA
4643083,733632,NA
64416,739214,NA
999258,747298,NA
5789687,761577,NA
5973742,764249,NA
70187252,796696,NA
233172951,807951,NA
491231,818652,NA
393289,824827,NA
1473441,833117,NA
262415641,836154,NA
4890746,841130,NA
5714872,847173,NA
1070371,849741,NA
4989100,857106,NA
5500872,857655,NA
4968806,886710,NA
4461431,887157,NA
5503019,894753,NA
1207756,924980,NA
87203,935019,NA
115903502,941416,NA
4419963,955020,NA
235377021,995047,NA
123559812,1001759,NA
4875804,1004558,NA
373077,1011859,NA
4864770,1012263,NA
50262712,1016041,NA
4932669,1078323,NA
1450528,1086290,NA
6127312,1088998,NA
197696107,1122131,NA
6399972,1123977,NA
4568052,1126453,NA
1019797,1130900,NA
333841,1136407,NA
6982695,1140289,NA
372419,1156866,NA
7588180,1163392,NA
402275,1163449,NA
318944,1165296,NA
161457872,1176596,NA
4977141,1206042,NA
1197962,1207553,NA
1672454,1208082,NA
367562,1208684,NA
1673967,1210226,NA
1364438,1211538,NA
4504418,1213148,NA
4510250,1222866,NA
159973072,1242433,NA
4294,1262629,NA
9492,1271850,NA
1141285,1276952,NA
4559327,1277616,NA
56719752,1283581,NA
5522832,1287475,NA
207844387,1304459,NA
10048294,1330327,NA
4736308,1342073,NA
4348707,1347461,NA
5201173,1357080,NA
10711875,1405718,NA
4669766,1422466,NA
10670315,1441493,NA
4627801,1453699,NA
4571736,1474677,NA
647939,1483727,NA
5825377,1516257,NA
5821802,1520834,NA
156103,1525357,NA
4423339,1571387,NA
4548417,1571389,NA
13773849,1655079,NA
5650634,1757529,NA
6230648,1794824,NA
4634220,1883440,NA
351060,1906369,NA
6928613,1922794,NA
5930011,1924839,NA
14616273,1939877,NA
4866078,2025089,NA
412086,2030571,NA
115256062,2034946,NA
4551549,2085735,NA
263881,2144464,NA
1410830,2146743,NA
200602867,2350277,NA
5576556,2350278,NA
1245451,2355536,NA
1624247,2453454,NA
5617609,2570483,NA
9260564,2578359,NA
884455,2586309,NA
13534557,2653727,NA
1198840,2670011,NA
13435097,2799138,NA
13537231,2867552,NA
9867450,2894552,NA
271040,2896219,NA
5721767,2899184,NA
4542379,2913481,NA
5975460,2917157,NA
5111085,2937804,NA
14129721,3094995,NA
667163,3117833,NA
10871924,3242705,NA
56816692,3327020,NA
4228790,3336623,NA
5886161,3369867,NA
5603956,3371992,NA
5522803,3477628,NA
6984573,3481905,NA
14461329,3531820,NA
273827792,3560255,NA
13821953,3751104,NA
6815139,3782305,NA
5522802,3914045,NA
5492485,3933496,NA
4422514,3959903,NA
4422513,3959904,NA
11067436,3959905,NA
10002504,4008827,NA
12602789,4036883,NA
13950623,4051033,NA
14539137,4295501,NA
5097022,4295943,NA
133426,4297478,NA
338239,4429821,NA
7809774,4641513,NA
214790285,4657836,NA
13329373,4673239,NA
7365348,4795790,NA
14850545,4806153,NA
57724152,4909239,NA
11028046,4922361,NA
12255790,4931917,NA
342125,4934938,NA
5172356,4939368,NA
12666083,4943285,NA
277597,5009060,NA
66485502,5072931,NA
11570977,5111653,NA
175720557,5181855,NA
15101679,5259262,NA
7987916,5272715,NA
15231865,5282783,NA
81135492,5303110,NA
5057078,5315152,NA
488560,5315155,NA
5306773,5352515,NA
4888539,5354086,NA
14256185,5362363,NA
8329452,5372571,NA
98802672,5382466,NA
121175802,5497433,NA
4456762,5506137,NA
248583,5579134,NA
14178457,5625974,NA
12247822,5667228,NA
129598952,5668603,NA
9972714,5688620,NA
14296497,5715611,NA
2302001,5726559,NA
61540,5738578,NA
152515682,5745329,NA
4435058,5745361,NA
5347982,5985747,NA
61446012,6171553,NA
137872082,6412070,NA
133379952,6508446,NA
130056482,6600944,NA
11357106,6673863,NA
72096162,6701488,NA
9649910,6733152,NA
89694572,6772025,NA
410,6772155,NA
10509487,6991998,NA
13806633,8543388,NA
4514777,9386352,NA
823638,1252,NA
5404150,45491,NA
2643,50761,NA
5466960,74943,NA
391864,105746,NA
2349551,504835,NA
340832,556343,NA
16530,558194,NA
207323827,558530,NA
242530,558547,NA
437173,562789,NA
10833694,580790,NA
1068299,584269,NA
311165,594078,NA
7081415,594511,NA
335086,594597,NA
62130842,596885,NA
1167557,596929,NA
1115715,608924,NA
7245942,611791,NA
11056,613165,NA
53319822,619243,NA
1449127,623291,NA
7115,627379,NA
6357838,627773,NA
9780132,628659,NA
4755306,636369,NA
2998381,644183,NA
10656515,644434,NA
366357,649477,NA
124842,655795,NA
97401232,657723,NA
6934855,660777,NA
69831,671688,NA
202717,672052,NA
4454448,676236,NA
99434,681096,NA
5521536,683575,NA
58876,692826,NA
60291072,703816,NA
4126884,713098,NA
795483,719176,NA
270207,721457,NA
185885,721708,NA
400036,728497,NA
5694249,735958,NA
17026,736341,NA
200990317,736743,NA
121010,739549,NA
64841,751876,NA
6332674,752622,NA
363319,756202,NA
4342346,761835,NA
411834,767586,NA
357927,772522,NA
296330,774515,NA
2506761,776968,NA
11953595,792353,NA
2969871,794239,NA
484605,795659,NA
4790760,798483,NA
112320,814138,NA
7195742,822160,NA
293804,827053,NA
253223,828294,NA
1261541,829160,NA
5808679,839043,NA
4634782,850853,NA
2338901,852779,NA
11643241,854466,NA
506947,860707,NA
961594,870480,NA
131092,887943,NA
4596057,899248,NA
88136,900930,NA
994537,903154,NA
10459541,922198,NA
4069349,934789,NA
426339,936451,NA
5554357,957735,NA
11448250,977149,NA
1222473,1003829,NA
816625,1010924,NA
1585417,1026513,NA
4243743,1056159,NA
1681667,1057085,NA
168199837,1061671,NA
4039296,1079375,NA
1458349,1079860,NA
5219175,1096586,NA
5027879,1100539,NA
4476608,1114723,NA
1569983,1117435,NA
132948502,1125642,NA
55460122,1134939,NA
4247054,1139225,NA
1394658,1140078,NA
1053489,1149065,NA
1684189,1168437,NA
10958956,1170343,NA
9230258,1201457,NA
9513200,1205971,NA
14695503,1207098,NA
5233865,1207554,NA
84536442,1209335,NA
7093823,1218712,NA
76875422,1220825,NA
4901025,1235243,NA
1555340,1270499,NA
7861786,1278635,NA
4940517,1283584,NA
667,1288144,NA
361030,1291158,NA
5335851,1321520,NA
5232525,1324926,NA
7190080,1330268,NA
540140,1330589,NA
10438644,1346213,NA
7936188,1350007,NA
4850953,1352757,NA
12001658,1365404,NA
403981,1409234,NA
5487589,1430875,NA
5274786,1466570,NA
1418215,1472651,NA
589752,1475929,NA
5579302,1478009,NA
1254438,1481599,NA
4728456,1506858,NA
4529782,1609924,NA
12786649,1749470,NA
214448845,1791332,NA
10326948,1840720,NA
2061931,1857310,NA
5617570,1898036,NA
7309710,1898633,NA
7501934,1908391,NA
7834470,1910492,NA
13253603,1916480,NA
10713825,1982256,NA
168053727,1982789,NA
6664142,1983140,NA
4051679,2029639,NA
7752684,2047786,NA
1640199,2135481,NA
5576593,2350282,NA
69001352,2367163,NA
8708682,2383109,NA
8810982,2499795,NA
4883957,2554849,NA
11535359,2554850,NA
4362836,2554851,NA
4499826,2580501,NA
6297632,2680395,NA
143771,2768466,NA
5481265,2795624,NA
7876244,2815991,NA
8339188,2826076,NA
14033475,2832116,NA
11388278,2888292,NA
202639,2940727,NA
10015620,2989801,NA
7309140,3000004,NA
5580084,3000016,NA
4224602,3009311,NA
5490066,3036230,NA
12830397,3068157,NA
11389680,3382548,NA
57022842,3446475,NA
11335096,3470129,NA
4900023,3482139,NA
11552577,3484152,NA
11504891,3560459,NA
12199764,3560733,NA
98746982,3604459,NA
261845821,3608397,NA
9826644,3630142,NA
10396026,3695572,NA
14176279,3717251,NA
4783862,3769349,NA
11262398,3773737,NA
11512169,3813573,NA
11066354,3867381,NA
65209002,3898536,NA
11682181,3906658,NA
245120,3918182,NA
87960472,3927159,NA
4556464,3959911,NA
13386637,3982542,NA
5245330,4000509,NA
12469372,4015891,NA
11659965,4171579,NA
72401802,4210009,NA
191424177,4372802,NA
9649306,4474423,NA
48430312,4723295,NA
49947792,4738268,NA
54791382,4843242,NA
51540372,4843243,NA
62753,4846344,NA
8542084,4877509,NA
510311,4919792,NA
4732287,4928362,NA
1466994,4959697,NA
14387117,4960699,NA
124152882,5064852,NA
5303152,5076202,NA
63749852,5241687,NA
75389492,5261068,NA
85796952,5272234,NA
991008,5272717,NA
5649568,5288511,NA
52302892,5323850,NA
55110632,5330681,NA
93999802,5385480,NA
504254,5405403,NA
99900312,5422480,NA
132960432,5454362,NA
14047315,5480900,NA
189587947,5486100,NA
13405533,5496308,NA
159614612,5503037,NA
53137222,5548869,NA
127056012,5570488,NA
12912285,5588201,NA
8655464,5642855,NA
13937485,5667758,NA
90669452,5678064,NA
99628842,5678065,NA
121683012,5739299,NA
157330342,5783003,NA
9539510,5841394,NA
5772451,6189020,NA
5629555,6272313,NA
5383718,6373181,NA
55924582,6438254,NA
267377,6531697,NA
73639002,6656970,NA
5001175,6671043,NA
162445697,6927602,NA
90461722,7532885,NA
243397741,7583623,NA
246017982,7982257,NA
117523,7995864,NA
72203132,8331849,NA
242207551,8836510,NA
172723917,4289,NA
6846879,22964,NA
169589,68928,NA
69550,82053,NA
5649710,506279,NA
148988,560566,NA
5266346,572535,NA
284018,574542,NA
4063083,575952,NA
59238,577494,NA
1245469,578330,NA
4638,587291,NA
135858,588754,NA
5329502,590857,NA
183897,593213,NA
278687,594163,NA
6855,599448,NA
60724,601744,NA
320001,602462,NA
1376752,607077,NA
162818,607445,NA
1810941,608531,NA
1640615,612207,NA
83408,614228,NA
9437638,615389,NA
13762,622269,NA
575653,622589,NA
1049483,624715,NA
1470693,626918,NA
160711,630301,NA
1161695,631743,NA
1060686,636875,NA
13852745,638557,NA
9084,640635,NA
6776,640664,NA
1316575,649725,NA
5141178,656262,NA
4349590,667617,NA
216443205,668798,NA
266966182,670306,NA
6751627,700454,NA
3013291,708441,NA
215920485,713873,NA
11946985,717109,NA
5335362,718225,NA
15802,721070,NA
1472520,722095,NA
75503832,725092,NA
4377614,729526,NA
93572262,736244,NA
82043,738074,NA
160797,738803,NA
5223224,743233,NA
1596497,747777,NA
68189,771210,NA
1433081,774878,NA
4176085,781044,NA
871444,789025,NA
490855,794089,NA
91560,797952,NA
156560,805267,NA
318308,805308,NA
61211752,814107,NA
5739661,823798,NA
1261580,823823,NA
4028475,823847,NA
615269,829938,NA
466716,832993,NA
1057927,848465,NA
5366073,850919,NA
617073,864375,NA
1423178,866693,NA
255878512,882199,NA
801640,882516,NA
137357642,888284,NA
9820516,897975,NA
15166059,901857,NA
1380187,903202,NA
1695588,911870,NA
227538585,915523,NA
158325502,928372,NA
4639332,1009714,NA
4049680,1010993,NA
12662251,1028224,NA
369347,1059860,NA
1104246,1095011,NA
1665734,1095792,NA
5021702,1097912,NA
4880048,1100522,NA
1624420,1112074,NA
6082464,1112532,NA
1676071,1113773,NA
4438310,1149273,NA
4982123,1162779,NA
4502127,1201388,NA
4836646,1203094,NA
1296450,1207755,NA
1337067,1209680,NA
153303362,1211496,NA
9676926,1215002,NA
102546012,1218960,NA
1366841,1219905,NA
238940651,1220210,NA
9397976,1222740,NA
4834132,1222998,NA
4834131,1222999,NA
5640633,1226024,NA
436284,1241766,NA
5873028,1257450,NA
290305,1260316,NA
4564860,1264936,NA
4822029,1285354,NA
5798909,1285922,NA
4842751,1286718,NA
5174493,1287870,NA
5174494,1287871,NA
1087888,1291276,NA
10821474,1313999,NA
4877749,1316303,NA
1379565,1316741,NA
6357488,1329121,NA
101110592,1344479,NA
3463211,1346855,NA
4985267,1349594,NA
1198253,1349616,NA
7285078,1350006,NA
3318381,1350712,NA
4475037,1353792,NA
7669230,1353793,NA
5798813,1353794,NA
4550992,1359454,NA
4986718,1360635,NA
5244556,1370113,NA
444377,1371223,NA
6048364,1437148,NA
4747723,1464495,NA
6224310,1464720,NA
5727795,1481498,NA
5815924,1481520,NA
1122392,1483305,NA
442228,1484730,NA
7964600,1502728,NA
4577034,1540286,NA
2468841,1570590,NA
5375374,1571384,NA
5995396,1575001,NA
305805,1595690,NA
256058,1611922,NA
5610380,1673938,NA
6305982,1697295,NA
4622936,1764302,NA
4428240,1772257,NA
806892,1775982,NA
5465647,1802353,NA
4904563,1819924,NA
434215,1884822,NA
147487,1950319,NA
421666,1951067,NA
1204821,1991467,NA
15128691,2030284,NA
13746559,2031911,NA
3386791,2040410,NA
1090283,2071945,c8570b8c-5aa9-4a1d-a498-86425f49c12c
7539438,2113702,NA
8187750,2251534,NA
12643627,2251535,NA
4036503,2280856,NA
58979792,2290025,NA
5644328,2304513,NA
1150323,2376387,NA
6895273,2381712,NA
1146523,2404168,NA
8808008,2484796,NA
131162042,2507913,NA
6949095,2510240,NA
5228932,2552892,NA
1143524,2558877,NA
5221094,2558878,NA
5330428,2611034,NA
1313183,2637336,NA
9104532,2683313,NA
3302721,2806501,NA
4795497,2808635,NA
9013068,2827217,NA
4643995,2832538,NA
429113,2838444,NA
11593525,2849195,NA
9181620,2875149,NA
6745723,2906023,NA
6972441,2937680,NA
8934906,2989595,NA
6797535,3010756,NA
2165521,3068085,NA
10239320,3088582,NA
10719453,3189611,NA
11067376,3213894,NA
4322006,3224725,NA
215115265,3230151,NA
11063024,3241989,NA
9656824,3288733,NA
4540036,3293645,NA
5863213,3347175,NA
75033902,3350011,NA
60308,3471337,NA
11025242,3472073,NA
4889172,3478456,NA
4678601,3478656,NA
4918406,3480782,NA
4918405,3480783,NA
7567752,3571207,NA
4600024,3597885,NA
13464843,3607310,NA
86623972,3619653,NA
4822548,3631992,NA
5506623,3633110,NA
14707083,3654293,NA
9267840,3673201,NA
141103112,3677807,NA
11177368,3677898,NA
8045117,3678721,NA
8562614,3688222,NA
12305688,3694194,NA
4789770,3720423,NA
5953762,3722484,NA
12040924,3760042,NA
12391368,3841942,NA
72247,3889392,NA
15262335,3898548,NA
65542,3930465,NA
13268779,3939286,NA
90662,3939287,NA
10248852,3978743,NA
11645489,3981357,NA
1459136,4010281,NA
278698811,4035284,NA
13311795,4060190,NA
10966886,4079711,NA
4610048,4092069,NA
14178455,4170099,NA
13887293,4258218,NA
4947715,4329029,NA
11200522,4339442,NA
251141422,4708229,NA
12899259,4710835,NA
10188528,4750100,NA
5154798,4780104,NA
263441,4793052,NA
51264682,4799570,NA
49564732,4801238,NA
56248092,4878027,NA
4106856,4894355,NA
9977708,4899334,NA
14278451,4899465,NA
9142290,4939362,NA
60943762,4939972,NA
5566105,4959039,NA
103728562,5016371,NA
5869974,5063217,NA
5649711,5076770,NA
3224011,5177853,NA
64647252,5190433,NA
55863002,5211256,NA
4543530,5238024,NA
10241190,5246545,NA
160734,5249057,NA
108873412,5260219,NA
184735,5292889,NA
58944692,5310150,NA
90516572,5333560,NA
87598022,5344398,NA
53473672,5344399,NA
4524729,5347700,NA
8132480,5354029,NA
14555525,5361562,NA
205743,5364598,NA
10446672,5380377,NA
52100622,5438668,NA
980886,5443206,NA
4105517,5455107,NA
74285262,5462973,NA
11665851,5505236,NA
103595952,5505538,NA
1273520,5540823,NA
1045886,5546760,NA
73502242,5580817,NA
52714262,5600279,NA
4416674,5642856,NA
135500012,5669755,NA
141086512,5753637,NA
199695457,5799826,NA
69836402,5812478,NA
160632922,5838511,NA
159530942,5858572,NA
5313709,5912992,NA
5313710,5912993,NA
54248392,5917655,NA
125472762,5923022,NA
162880817,5926483,NA
50519192,5985619,NA
11739953,6302068,NA
192542327,6597225,NA
8634178,6668365,NA
256107382,6712839,NA
202469267,6737245,NA
145434712,6781718,NA
223069765,6875280,NA
136437642,6902829,NA
218780835,6951807,NA
225207445,7086433,NA
242760021,7378034,NA
7041501,7890345,NA
10494099,8860378,NA
448548,16143,NA
101142762,24960,NA
182012,36207,NA
336738,77600,NA
1695782,557228,NA
174237,560945,NA
12410,563810,NA
1000849,580101,NA
5499,588623,NA
412580,589758,NA
3349,595170,NA
53700432,596899,NA
4628560,603693,NA
284022,604467,NA
7858608,607236,NA
199741,607309,NA
60554,608339,NA
7016877,608496,NA
101002,612411,NA
2406971,622354,NA
4191691,628031,NA
1247614,628844,NA
186885,630755,NA
1265640,631782,NA
106127312,638857,NA
60652,641345,NA
1355107,644702,NA
6694015,644795,NA
2162921,649995,NA
467027,656739,NA
1147543,659584,NA
185073977,660727,NA
129527,665515,NA
14640139,666291,NA
4060466,671415,NA
262391,675690,NA
990936,678899,NA
197555,681828,NA
1237196,685353,NA
1351356,685530,NA
152934,691495,NA
211003427,698616,NA
1118527,698618,NA
55581952,699772,NA
67562862,701075,NA
804134,710306,NA
12014748,711406,NA
183122,712112,NA
1581914,712243,NA
10581843,718853,NA
524500,725415,NA
1055527,729797,NA
524340,729880,NA
5324651,737029,NA
4420332,737927,NA
14311009,740651,NA
9675132,742269,NA
199152,742566,NA
1268767,752966,NA
1238265,756192,NA
6185354,758530,NA
94541272,760474,NA
1427395,761599,NA
511779,767516,NA
5117801,773322,NA
89658,775210,NA
1335079,780068,NA
1680437,780570,NA
4822302,787968,NA
5273418,788570,NA
1150943,789130,NA
5351919,790428,NA
4427588,797134,NA
513421,797997,NA
1654182,799410,NA
469621,800309,NA
182391,800562,NA
77107512,803054,NA
86966,806856,NA
74092,809297,NA
508756,813895,NA
1222297,818047,NA
259994,823868,NA
525205,825869,NA
1150959,827085,NA
10030202,828186,NA
9330,838227,NA
469817,843322,NA
566860,846414,NA
4847662,852572,NA
4805347,853164,NA
1504281,854081,NA
3437801,854857,NA
12000374,855939,NA
876446,862497,NA
1219088,862925,NA
14865291,863619,NA
1368025,871208,NA
1232861,880195,NA
1054216,882096,NA
1167153,888504,NA
4737758,889889,NA
3460381,918362,NA
4335549,934015,NA
5576324,952008,NA
862965,955280,NA
1685661,957554,NA
271093,965238,NA
211342,978394,NA
1327803,979040,NA
5587556,1010068,NA
4892168,1010977,NA
133726882,1013361,NA
5129525,1024360,NA
86825972,1031110,NA
91552,1056322,NA
6670108,1058592,NA
15332603,1062108,NA
296756,1075205,NA
149208,1083162,NA
1479721,1087332,NA
69269182,1100587,NA
76026,1114709,NA
2015201,1123619,NA
5086615,1129377,NA
480550,1131647,NA
4454309,1141109,NA
4659865,1144282,NA
5807372,1147100,NA
269975262,1166933,NA
132334282,1168348,NA
4334982,1169456,NA
94288,1169564,NA
4549363,1169674,NA
2743811,1170510,NA
17257,1203626,NA
10519899,1205229,NA
6470565,1206409,NA
200125267,1208087,NA
5868205,1208680,NA
295459,1215369,NA
13988565,1217293,NA
7722,1218706,NA
9097064,1220564,NA
9108208,1221111,NA
12994745,1221733,NA
110059712,1222114,NA
5254539,1222862,NA
1660721,1226258,NA
1223961,1232783,NA
4831104,1232849,NA
299033,1238311,NA
478813,1257260,NA
15257069,1267777,NA
89571432,1280719,NA
321912,1282854,NA
95967292,1291254,NA
2502451,1296447,NA
4527930,1299116,NA
1300517,1310955,NA
1182211,1310956,NA
123620332,1313720,NA
146675912,1320352,NA
4812929,1344120,NA
1256489,1344384,NA
2219661,1364121,NA
206340437,1376426,NA
5459681,1440148,NA
11191710,1460076,NA
7258996,1466573,NA
5808350,1485023,NA
4247459,1509771,NA
5303761,1515806,NA
5825380,1516258,NA
5445238,1520557,NA
210334407,1521917,NA
4720540,1566475,NA
243911372,1566681,NA
11069882,1647326,NA
162350087,1685122,NA
6318264,1697310,NA
8872328,1719760,NA
4481728,1776533,NA
4481727,1776534,NA
4481731,1776537,NA
10413026,1820996,NA
5641573,1829820,NA
6904875,1841375,NA
424188,1848694,NA
9237700,1880113,NA
7234624,1881735,NA
158072,1899269,NA
6209448,1914029,NA
4843965,1950381,NA
193468897,1984194,NA
5936485,1992599,NA
6713923,2022978,NA
4621892,2026085,NA
4870328,2032439,NA
4712923,2056036,NA
68665292,2082097,NA
253564642,2105477,NA
7918206,2135187,NA
7918204,2135188,NA
7850494,2135894,NA
4037951,2144058,NA
4823563,2144299,NA
4823562,2144300,NA
7943624,2182539,NA
13665553,2284896,NA
50214022,2297493,NA
8295108,2298845,NA
4402,2449240,NA
8938842,2512914,NA
8667762,2669997,NA
8451106,2702916,NA
14314277,2718360,NA
1086488,2732244,NA
5132201,2756808,NA
9648850,2768838,NA
9671990,2799237,NA
15259941,2802861,NA
10837996,2803911,NA
9968624,2845547,NA
1210215,2862579,NA
7444334,2885351,NA
7212462,2933631,NA
6660340,2989818,NA
1309462,3002017,NA
5568364,3066365,NA
789477,3102402,NA
15034271,3103494,NA
5438862,3136538,NA
2866141,3152873,NA
7024713,3185012,NA
1609108,3230876,NA
169463477,3254331,NA
9125750,3317296,NA
1506873,3349943,NA
13941999,3350453,NA
1386882,3368401,NA
6738277,3412621,NA
1662481,3455926,NA
10393854,3467266,NA
1152840,3478659,NA
9709118,3480861,NA
11400864,3501839,NA
4962030,3529777,NA
479436,3607274,NA
94297702,3646866,NA
1453691,3694297,NA
4809308,3694299,NA
11545181,3712395,NA
112063742,3806496,NA
53967832,3818356,NA
7270376,3818357,NA
13746551,3818768,NA
62587,3898501,NA
13060219,3898808,NA
7837866,3904309,NA
49554932,3937993,NA
5848916,3950143,NA
3297181,3999715,NA
11589195,4002770,NA
11864795,4051032,NA
13573381,4055634,NA
51278212,4079712,NA
14427467,4130956,NA
51309062,4198781,NA
14271039,4215780,NA
73603,4436375,NA
9376724,4643941,NA
1354749,4654031,NA
14923439,4655703,NA
48105372,4727939,NA
1305229,4778383,NA
12917015,4790721,NA
49190912,4818978,NA
9634584,4830407,NA
67917042,4830415,NA
15328753,4844605,NA
5319812,4865103,NA
58176112,4920588,NA
66607872,5006960,NA
63948692,5007691,NA
63948672,5007692,NA
98104072,5012661,NA
9376584,5021238,NA
70187212,5028455,NA
67664032,5060373,NA
70351292,5064537,NA
9527426,5073750,NA
4666058,5142157,NA
5580790,5280866,NA
1218432,5319844,NA
74664492,5339697,NA
92019662,5350803,NA
75428262,5377431,NA
369032,5397105,NA
87933302,5412629,NA
102569052,5435256,NA
103088442,5438199,NA
103847102,5454084,NA
68139862,5478877,NA
136966582,5556511,NA
81096092,5674877,NA
118794052,5688336,NA
7875784,5704174,NA
4707454,5746343,NA
100811852,5849585,NA
142996622,5875601,NA
13057897,5883802,NA
15197125,6326958,NA
120589032,6346597,NA
144960522,6422486,NA
1037258,6422487,NA
1016933,6668366,NA
1016937,6668368,NA
196981087,6984173,NA
220540115,7104211,NA
183174697,7195339,NA
11873589,7238043,NA
4622591,7375384,NA
263424981,9098372,NA
5540723,137,NA
4528500,759,NA
1680046,25222,NA
86614,29628,NA
896848,57532,NA
185605527,283168,NA
4515107,542606,NA
183558,559242,NA
1329418,562831,NA
535958,566488,NA
5028300,566851,NA
171028,569258,NA
75805,570299,NA
1351835,574143,NA
5226395,578073,NA
8573,586001,NA
14935,590307,NA
5507474,591952,NA
103511,600212,NA
9548898,604168,NA
6111462,605377,NA
13003,605650,NA
4929627,606551,NA
988810,611660,NA
13769,615974,NA
159914,616280,NA
2340931,616468,NA
153655,620520,NA
10656527,628106,NA
1561277,629998,NA
411256,630976,NA
133472,634050,NA
3262,636811,NA
2690,639406,NA
5842329,645208,NA
13044877,650190,NA
566777,656452,NA
1282388,658368,NA
1262023,662189,NA
53736362,667927,NA
4679521,669728,NA
3650881,672158,NA
9042,673001,NA
215417,681338,NA
104898522,682651,NA
513353,684821,NA
16641,690512,NA
54245812,702405,NA
1394924,706841,NA
1057777,710582,NA
83508,712023,NA
125461392,712108,NA
4748496,712110,NA
192549,712787,NA
1339956,717056,NA
4869283,719308,NA
89185,722480,NA
6533,723110,NA
312709,741301,NA
9824528,742454,NA
96131,743291,NA
198965,748097,NA
320908,755676,NA
5161970,761214,NA
582123,764703,NA
246993202,767364,NA
1823091,769407,NA
537911,772867,NA
1526352,778401,NA
993270,780062,NA
111661,782077,NA
303237,784596,NA
173598,786573,NA
410397,797057,NA
6330310,797706,NA
838636,810892,NA
6091462,812814,NA
603865,817961,NA
330785,827277,NA
5902123,841403,NA
5635945,846747,NA
1095746,848027,NA
1156979,855648,NA
1354369,864446,NA
165356,868885,NA
258598092,875343,NA
4973888,893847,NA
90325962,894374,NA
7708268,902253,NA
80483772,902955,NA
1169290,905737,NA
4555261,908882,NA
503286,914632,NA
222980345,917435,NA
11048,929852,NA
133103,940445,NA
1899,942099,NA
159069732,945201,NA
86580422,967051,NA
1106016,997945,NA
4646753,1002632,NA
1438046,1016116,NA
8131687,1017244,NA
243041831,1045955,NA
230235405,1046249,NA
123713,1054187,NA
991693,1058216,NA
127317962,1063734,NA
13154005,1068674,NA
1339312,1079171,NA
1640024,1079172,NA
5323595,1085027,NA
4494881,1089260,NA
5969634,1100040,NA
5970836,1107602,NA
396603,1112745,NA
1012799,1113216,NA
506724,1130543,NA
168090,1134441,NA
1240095,1137281,NA
4949715,1141125,NA
1211556,1141991,NA
1701182,1163352,NA
4326724,1163754,NA
4810282,1203155,NA
1749,1205965,NA
4814990,1205969,NA
7063797,1207541,NA
5027565,1208646,NA
7455152,1208679,NA
468456,1208687,NA
10962168,1211449,NA
72809802,1228647,NA
4634681,1229391,NA
4634682,1229392,NA
4422316,1232854,NA
4574940,1241805,NA
237500371,1258828,NA
4338248,1278221,NA
4476230,1278222,NA
267238802,1283189,NA
4494980,1285728,NA
5387809,1296460,NA
1315288,1304496,NA
10030450,1316729,NA
1554851,1318943,NA
1003358,1325064,NA
7405860,1333147,NA
5298193,1335053,NA
1614243,1336511,NA
13987935,1336614,NA
5356898,1346193,NA
319665,1350710,NA
4533025,1359289,NA
411079,1360809,NA
7541680,1363250,NA
1643070,1364142,NA
7457062,1365670,NA
4203877,1370792,NA
7740536,1371429,NA
4976547,1394526,NA
5276894,1401860,NA
6243994,1419822,NA
8231310,1421328,NA
9665438,1450690,NA
115317,1469022,NA
6923927,1477171,NA
5102254,1479072,NA
5350732,1481519,NA
451012,1501233,NA
6135224,1507163,NA
6565063,1525301,NA
1626504,1531147,NA
4695609,1564058,NA
5576629,1565279,NA
4436842,1632169,NA
7173168,1703726,NA
6047272,1707120,NA
6609648,1714698,NA
122123052,1732662,NA
145112,1751286,NA
4741065,1764422,NA
1238889,1779798,NA
1427389,1780500,NA
6846813,1793190,NA
50933302,1798618,NA
7657696,1803461,NA
3987591,1815472,NA
10266492,1854328,NA
660694,1855733,NA
10177612,1878602,NA
8892484,1904650,NA
7201448,1905727,NA
6694277,1906186,NA
494015,1912065,NA
6982261,1928593,NA
351064,1941110,NA
6889603,1972557,NA
4859850,1981148,NA
11086502,2030275,NA
3651771,2052855,NA
4625862,2062852,NA
10895276,2126988,NA
145676,2133092,NA
7732130,2150779,NA
4062081,2164808,NA
7324358,2201361,NA
165005247,2285236,NA
4656099,2289463,NA
7534880,2293363,NA
274817,2304224,NA
101558302,2330542,NA
65543,2330544,NA
4744908,2350269,NA
6880495,2428799,NA
10500915,2474671,NA
4932353,2537824,NA
128614062,2538810,NA
5506776,2548259,NA
4686011,2566982,NA
