art_id,lang,nb_songs
1138461,fr,14
12919403,ja,14
487728,es,14
58041202,en,14
91624,en,14
1583,en,14
502532,en,14
1194517,en,14
15064501,pt,14
5848,en,14
12043944,sw,14
5602350,en,14
10094,en,14
1353311,es,14
6892701,en,14
312810,en,14
300813,en,14
191505,en,14
183041,en,14
121281,en,14
256328,en,14
11516529,en,14
362056,en,14
244638,en,14
9050720,en,14
883033,en,14
450037,en,14
62751,ja,14
93722,cs,14
142896,en,14
321805,hr,14
69931,de,14
14343961,en,14
80363,en,14
1089097,en,14
93194402,es,14
142944,en,14
90488022,en,14
826,en,14
1001107,en,14
1011735,en,14
6222094,en,14
310445,en,14
149264,en,14
80978,en,14
78458172,es,14
1403537,en,14
7361742,en,14
16727,en,14
134105,es,14
7803478,es,14
9416,en,14
7957042,en,14
4093627,es,14
5523727,en,14
118585,en,14
93181,en,14
82041,en,14
1664489,en,14
283935,ru,14
438367,en,14
10292736,en,14
11560,en,14
9214,en,14
167550,da,14
307218,en,14
813720,en,14
7122,en,14
283095,ru,14
1649004,ar,14
427393,nl,14
10335922,en,14
121764,es,14
276470,en,14
91195,en,14
839045,en,14
4826476,en,14
120090,en,14
88849,fr,14
57329,pl,14
1656064,es,14
1832841,fr,14
126348182,it,14
152028,sv,14
2709,id,14
310496,en,14
4445100,sw,14
15387,tl,14
4459005,de,14
4403692,en,14
5219,pt,14
174319,en,14
433549,en,14
4648666,en,14
318040,en,14
1935,en,14
477083,vi,14
7309256,en,14
5150842,en,14
66177082,en,14
297322,en,14
7630054,en,14
13794769,en,14
66078,en,14
76421,de,14
4618472,en,14
8870918,en,14
12264794,de,14
8850,en,14
9596208,pt,14
5311040,fi,14
261988,en,14
6560711,en,14
475275,en,14
10702651,en,14
77369,en,14
457900,en,14
4563,en,14
68484,fr,14
7202026,en,14
64132,en,14
442719,en,14
4507,en,14
4737514,en,14
1278206,es,14
520014,pt,14
13387005,en,14
13219641,en,14
1410,en,14
108266,en,14
14012127,en,14
247638,en,14
173592,en,14
379915,en,14
1416593,en,14
54403752,en,14
9843852,en,14
5875588,fr,14
8303,fi,14
70186,en,14
12914995,en,14
12561326,en,14
85211872,fr,14
145037172,en,14
15352,en,14
150729,en,14
284911,en,14
113614,es,14
1395214,en,14
9152,sv,14
8098,es,14
13268171,en,14
15157479,es,14
4592099,en,14
63040,en,14
10068848,en,14
4777339,en,14
63589632,en,14
64758,en,14
129025682,pt,14
15184,en,14
4793262,es,14
12632197,en,14
500,en,14
68534312,en,14
12475060,en,14
254049,en,14
90200252,en,14
335085,en,14
8613,en,14
102743,en,14
61171302,es,14
4523773,en,14
336191,en,14
122067,en,14
66102,en,14
5460888,de,14
480104,en,14
11847389,en,14
4088156,en,14
9925056,en,14
11870921,es,14
322076,en,14
84533462,en,14
11974545,en,14
524797,en,14
11539,en,14
4791238,hr,14
90907,fr,14
243985,fr,14
8378,en,14
1126,it,14
118383,en,14
11343,pt,14
729,fr,14
132904,fr,14
7779,en,14
3107011,en,14
5654474,en,14
153109,en,14
14261,en,14
94217,en,14
13252,en,14
56323252,pt,14
9087946,en,14
130448,en,14
87776002,de,14
152889372,fr,14
803518,en,14
332052,ar,14
1061559,en,14
1048542,en,14
98355,en,14
364502,en,14
13217707,fr,14
341992,en,14
145540,en,14
1179853,en,14
5256114,fr,14
61327,en,14
100705,en,14
310084,en,14
161864,en,14
1404282,en,14
65123,en,14
14774,en,14
158834,ru,14
55599,en,14
70010802,en,14
144416,en,14
9055164,en,14
57493812,en,14
537565,en,14
5801783,fr,14
347673,en,14
15490,sv,14
66267192,en,14
1684532,en,14
575590,en,14
5515789,en,14
810460,en,14
74285262,fr,14
7569716,en,14
245895,hu,14
4101237,en,14
1366586,en,14
3222,en,14
101210,en,14
83253312,en,14
137734592,en,14
500637,en,14
1371367,en,14
307196,es,14
4174661,en,14
144351,de,14
9816210,en,14
5099485,it,14
10398384,en,14
3821981,en,14
5909197,en,14
17064,en,14
12558,fr,14
9494936,en,14
845,en,14
5755698,de,14
6432746,en,14
184490,af,14
14810905,en,14
82993,en,14
1590514,en,14
5192853,en,14
15598,en,14
90379,en,14
71912,sv,14
9024,en,14
15219,en,14
282200,fr,14
5580791,en,14
318331,en,14
5288874,fr,14
403659,en,14
5590005,en,14
180540007,en,14
89914,en,14
1649114,fr,14
452545,en,14
12598107,en,14
112964,en,14
7267752,en,14
13618445,es,14
16098,fr,14
1427,fr,14
1272065,en,14
4035423,en,14
5830,en,14
12818807,en,14
63705822,ja,14
188770,en,14
5898387,pt,14
1052613,en,14
109394,en,14
6013802,en,14
9045072,en,14
9421444,en,14
11128,en,14
149358,en,14
67478472,en,14
4628532,en,14
11985624,en,14
96571,en,14
4850270,es,14
483395,es,14
14380,fr,14
1034819,en,14
11507431,ja,14
1644588,zh,14
11019,en,14
6670554,en,14
10343516,hr,14
5318395,en,14
300082,it,14
4949713,fr,14
481007,es,14
76301612,en,14
119871642,fr,14
5111776,es,14
123949,es,14
176231,id,14
12861671,en,14
4760,en,14
7691946,en,14
61085792,en,14
2340151,en,14
360500,ru,14
1235415,en,14
67380762,nl,14
3471,fr,14
12856869,en,14
1755,es,14
4170274,en,14
93322,en,14
661520,es,14
258199,fr,14
4919101,fr,14
5398708,en,14
7242434,en,14
4798732,en,14
5903914,en,14
76246352,en,14
273323,en,14
364146,en,14
6710693,en,14
64179,en,14
1569758,en,14
71838,it,14
2263,en,14
100548,en,14
76121,en,14
465611,en,14
2889031,fr,14
12460974,en,14
12018072,en,14
180603,en,14
11626869,en,14
149080,en,14
1002518,es,14
9654784,es,14
838497,es,14
59356462,es,14
6813345,en,14
11153600,en,14
3220761,ja,14
378891,en,14
1827601,fr,14
3295,fr,14
2440211,en,14
145724,ru,14
68075,en,14
3418,de,14
2831281,en,14
12489170,ar,14
134057,en,14
74770,es,14
55538,en,14
13142017,en,14
153953212,en,14
86419,en,14
4330245,en,14
1495006,nl,14
13027401,pt,14
13681,fr,14
3279621,en,14
7768,es,14
16591,de,14
469790,en,14
6611456,es,14
13964091,en,14
5862343,en,14
11715609,en,14
382338,es,14
303907,en,14
1730241,en,14
15853,it,14
5537,en,14
13662915,en,14
74770,en,14
278548,en,14
317243,en,14
2605911,en,14
6387,en,14
103429902,es,14
12358,pl,14
74448602,fr,14
382494,en,14
816870,en,14
309379,en,14
4113,en,14
297951,en,14
73839,en,14
10032,es,14
1458448,en,14
105387,en,14
160458,en,14
8481356,en,14
407259,en,14
9175,en,14
8432356,en,14
131778,en,14
1627506,en,14
1317980,en,14
1604,en,14
4082242,en,14
940,en,14
8599836,en,14
1323,en,14
10265048,en,14
440787,en,14
13432913,en,14
332055,id,14
16007,en,14
49463162,ro,14
469124,en,14
108358,en,14
66691012,es,14
62398,en,14
125346,it,14
398390,en,14
7295454,en,14
11984346,en,14
11092342,en,14
1173572,en,14
89544,en,14
7036,de,14
10115596,pt,14
10446736,en,14
403956,es,14
1043155,fr,14
158265,en,14
61905,en,14
555970,en,14
245181,en,14
74580,en,14
12595,en,14
154305,en,14
51668762,en,14
281026,sv,14
5578,en,14
13660579,pt,14
10138,en,14
5000366,en,14
73170,fr,14
187460,en,14
5821630,en,14
400952,en,14
66115,en,14
2853441,en,14
7987048,en,14
77790,en,14
3556,en,14
1056540,en,14
291913,en,14
445065,en,14
1279116,en,14
553004,en,14
11398074,es,14
5643405,fr,14
14907547,fr,14
1278628,en,14
114976,pt,14
152192,es,14
149403932,en,14
174310,en,14
6813,pl,14
10611161,pt,14
11947,en,14
4314611,en,14
13444199,fr,14
497139,en,14
11821331,en,14
1564698,de,14
143987,fr,14
10776,en,14
87253872,es,14
5564061,en,14
6304,en,14
11618645,en,14
97430312,en,14
1265358,es,14
146810,en,14
72168642,en,14
12666083,en,14
8341,es,14
410770,en,14
12263646,en,14
381071,en,14
362,fr,14
158368,en,14
80751,en,14
50263162,fr,14
58408,en,14
392526,en,14
457598,en,14
477082,en,14
157981,hr,14
101162,en,14
780,en,14
5609954,es,14
11603625,en,14
260186,en,14
5415183,en,14
77884,en,14
652325,en,14
318631,en,14
71787,en,14
6058054,en,14
138432432,fr,14
1026729,en,15
366600,en,15
136916222,en,15
5333057,en,15
4373563,en,15
6898,en,15
4551111,en,15
105161,tr,15
123909242,es,15
5160282,vi,15
474367,ru,15
5234624,en,15
3815,en,15
177025,en,15
14728731,en,15
50759842,fr,15
4492,en,15
500574,fr,15
8026,en,15
158962,en,15
412831,en,15
7576102,en,15
72405702,en,15
65251202,en,15
1244446,en,15
1251878,en,15
215084,ru,15
336964,es,15
4205664,en,15
61865,tr,15
265566,en,15
118420,en,15
78769,en,15
153113502,fr,15
193657,ro,15
13463657,en,15
15156,ar,15
1623236,ja,15
2305201,en,15
13096333,en,15
192435,es,15
289768,en,15
1165873,en,15
310557,es,15
9190538,en,15
5571288,en,15
990567,en,15
6987535,en,15
465281,en,15
5887,sw,15
488845,pt,15
10774910,fr,15
83484112,en,15
67665,en,15
5493207,es,15
1312831,ar,15
74027,en,15
1573948,tr,15
887747,en,15
6805953,en,15
1638081,en,15
10283,es,15
1423,en,15
120179,en,15
762,fr,15
52675902,ar,15
4395115,en,15
70013572,en,15
70921,en,15
10236444,en,15
318689,en,15
9028978,en,15
167537197,en,15
211236,en,15
130,en,15
428477,en,15
8923722,en,15
4347196,es,15
62025,en,15
897923,nl,15
2994,en,15
11656,en,15
245279,en,15
4314554,en,15
9701214,en,15
170386,fr,15
10866930,en,15
5683199,it,15
9526126,en,15
426144,ru,15
13359,de,15
10781870,pt,15
55868,es,15
4037542,en,15
259994,it,15
6374,en,15
7730518,en,15
161280,pt,15
5611553,en,15
10483769,en,15
86677,es,15
1627,it,15
2088621,en,15
7586590,en,15
902362,pt,15
177429,en,15
50290112,en,15
265545,en,15
7063,en,15
11285738,en,15
88862062,en,15
4917131,ro,15
7890828,en,15
10564399,en,15
67181132,fr,15
8818636,en,15
1191478,pt,15
8812136,es,15
140343,en,15
5289599,fr,15
387857,en,15
95418,en,15
1529,en,15
4440968,en,15
390032,en,15
52384462,fr,15
8483358,pl,15
14129,en,15
193903,en,15
4022,en,15
14944667,en,15
70476,de,15
1093,en,15
75487,en,15
281508,fr,15
2839461,fr,15
904351,fi,15
75176,pt,15
73805,id,15
12466006,en,15
1397506,hr,15
6363444,en,15
64635072,en,15
190489,en,15
14718,fr,15
868925,en,15
72927562,en,15
91559,pl,15
59493522,en,15
3474071,es,15
135682022,en,15
87942,en,15
2562931,en,15
306809,it,15
815919,es,15
5092,en,15
67748,en,15
274761,en,15
1584031,en,15
13672,fr,15
11142426,ru,15
264460,es,15
62607362,en,15
10067532,en,15
118403,en,15
639504,en,15
1410017,en,15
5054794,en,15
131530792,fr,15
1591785,hr,15
185880,es,15
1650019,de,15
4024340,en,15
12869727,en,15
5410,en,15
5766957,en,15
71207,en,15
4700090,es,15
6418,en,15
9984740,en,15
1525544,ja,15
14010643,en,15
12904161,fr,15
7020,en,15
380179,en,15
8279650,it,15
112554502,en,15
83346,nl,15
9001,en,15
11648127,en,15
174056,en,15
240963,en,15
1108796,it,15
390950,en,15
7707836,en,15
54606662,en,15
167345,en,15
7800464,en,15
12629493,en,15
364394,en,15
4703,de,15
1614295,en,15
99424,fr,15
204412,en,15
251460,sv,15
111569802,fr,15
240662,en,15
82989,en,15
59413312,de,15
6482,fr,15
372624,en,15
4421463,en,15
4856344,en,15
83022,en,15
8828262,en,15
12837,en,15
898584,en,15
5925977,en,15
95068832,nl,15
4262,en,15
191873,en,15
5240944,en,15
13825709,en,15
8191,en,15
13177,en,15
402949,en,15
254937,en,15
66866,en,15
144065,fr,15
191547777,fr,15
359942,en,15
1020444,en,15
130669,en,15
5381265,en,15
1628316,en,15
10550531,en,15
4665089,en,15
265298,es,15
9817270,en,15
4676,it,15
13258407,en,15
11949703,fr,15
10654,en,15
6395774,en,15
8508252,en,15
877877,es,15
78924,de,15
7961,en,15
2839351,fr,15
6999493,en,15
427503,en,15
229480,en,15
1452668,en,15
6780245,en,15
5524805,en,15
4107,no,15
53583952,en,15
8217,en,15
8528,en,15
122466,en,15
5551105,en,15
2975,es,15
5476865,en,15
471347,en,15
184249,en,15
6756303,en,15
5324672,es,15
864626,en,15
100279302,fr,15
63665,en,15
355380,en,15
248872,en,15
13285677,fr,15
133139,es,15
391046,en,15
2852,en,15
1369715,fr,15
79566,en,15
10362796,en,15
12842,fr,15
1403280,id,15
839233,fr,15
8725762,en,15
278684,en,15
1011759,en,15
1606759,en,15
77240,en,15
11965753,fr,15
9311,en,15
66975,en,15
3288711,en,15
4419052,en,15
15113,en,15
80989,en,15
288413,en,15
1041350,en,15
11464,fr,15
56765,fr,15
58051582,en,15
123450,en,15
4475304,en,15
71564,en,15
872195,en,15
8563992,en,15
128246582,en,15
12112524,fr,15
54226,fr,15
407828,en,15
215712,en,15
66007,en,15
1572610,zh,15
4842,ru,15
10445,en,15
1623794,fr,15
6887463,id,15
90129,en,15
9502216,en,15
57059462,ja,15
392849,en,15
4791382,pt,15
10969,hu,15
995510,es,15
13336,en,15
171811,en,15
246860,en,15
499298,en,15
12290446,en,15
10325196,en,15
2695,pt,15
211111,en,15
64403,en,15
415456,no,15
6272680,en,15
71841,en,15
12590,en,15
48287842,en,15
2374,en,15
63703472,fr,15
62797,en,15
91244,fr,15
247282,en,15
7896732,no,15
12277420,en,15
15100095,en,15
54296,fr,15
5116665,es,15
192463,en,15
9984244,fr,15
724533,fr,15
50108042,en,15
54471,en,15
1181524,en,15
890370,en,15
16130,en,15
408666,en,15
13807,es,15
1709547,en,15
241287,es,15
424461,de,15
5406238,en,15
173760,en,15
1651023,en,15
14393303,es,15
4779871,es,15
4392115,tr,15
7132337,cs,15
288378,en,15
64945482,en,15
1399751,en,15
8528996,en,15
59,it,15
10513225,en,15
2790,pt,15
4832600,en,15
49249392,fr,15
3850361,en,15
93791,de,15
8489704,en,15
987911,en,15
54657112,en,15
251472,sv,15
86564,en,15
5185294,en,15
13528343,en,15
1057091,en,15
1332344,en,15
165618,en,15
12760637,en,15
2343341,en,15
2066981,en,15
5525,en,15
14312685,ja,15
115993,ru,15
14592713,en,15
16196,en,15
5273,en,15
192616,pt,15
7009165,en,15
6379478,en,15
7869244,en,15
553193,en,15
16682,en,15
7060,en,15
10192,en,15
79816492,en,15
656603,es,15
1387847,en,15
214947,en,15
10217618,en,15
62396,en,15
1568667,es,15
1257540,es,15
13221571,en,15
10200902,en,15
262430,en,15
938,en,15
853338,en,15
161092,en,15
9856532,en,15
4031973,en,15
469194,en,15
102823,en,15
1585993,en,15
8432834,en,15
93677342,it,15
69670,pt,15
86415,en,15
4424864,en,15
55094,ja,15
15435,es,15
972,so,15
60303842,en,15
13081731,en,15
1128303,en,15
15061447,fr,15
61510,en,15
1296551,en,15
5201686,en,15
66917,en,15
74635,en,15
1058408,en,15
546460,en,15
74323,sv,15
13112259,en,15
128815852,fr,15
2904,es,15
5864719,es,15
2662,en,15
51936462,en,15
9771720,en,15
1224336,en,15
1570811,en,15
7801766,pt,15
1704856,en,15
206320,en,15
254888,af,15
1426042,es,15
5792543,en,15
5152,en,15
65967,en,15
241067,en,15
242391,es,15
78087,en,15
1685222,es,15
12658809,en,15
71042612,fr,15
1770011,en,15
5913967,en,15
7147379,en,15
6475551,fr,15
8099,en,15
339196,en,15
68989,fr,15
243264,en,15
66088,en,15
1107084,en,15
5831509,en,15
552889,en,15
64604,en,15
12055,en,15
379167,pt,15
90926,es,15
55691,en,15
410388,en,15
156205,en,15
13098861,en,15
1728891,en,15
5496586,en,15
4639125,en,15
81289512,en,15
182359,en,15
10374848,es,15
2569,en,15
70508,en,15
492,en,15
68671052,en,15
7451354,en,15
105388,en,15
751453,es,15
86123,es,15
5922695,en,15
5208987,hi,15
7083803,en,15
156657,fr,15
1074,fr,15
342895,en,15
7829,en,15
1489141,en,15
127083,en,15
101029,en,15
1208224,en,15
294183,fr,15
12803797,en,15
95529622,pt,15
13757225,fr,15
563707,en,15
6191868,en,15
322955,en,15
11545465,es,15
6757865,en,15
412773,en,15
72237972,en,15
76777,en,15
11978,en,15
1572773,en,15
1358419,no,15
57267,es,15
17095,en,15
7260,en,15
3390211,en,15
4858462,en,15
1217743,fr,15
3149,es,15
57780562,en,15
6686,en,15
118383,es,15
8900044,fr,15
1060465,es,15
5516666,en,15
9560068,en,15
93794512,de,15
3455,en,15
4812794,es,15
6728733,en,15
194121,en,15
8478506,en,15
6377872,en,15
126842,en,15
1069826,en,15
209220,en,15
5018258,en,15
12916749,en,15
74389,en,15
6843405,es,15
1377589,en,15
85086,it,15
194208,en,15
290503,en,15
69621,en,15
5857,en,15
50730542,en,15
1017,en,15
95560,fr,15
7879226,en,15
2689,es,15
7232,en,15
211347,en,15
263276,en,15
67913982,en,15
5104,en,15
584772,en,15
385029,en,15
12930,en,15
67035302,en,15
5529184,es,15
280254,en,15
1368366,en,15
59173662,en,15
149192,es,15
3770,en,15
336484,en,15
160034,en,15
6607738,nl,15
864471,en,15
76103,it,15
77289,en,15
603566,en,15
263713,en,15
872029,es,15
10315798,en,15
64461,en,15
52868372,fr,15
5633,no,15
551,en,15
6095,pt,15
5862,en,15
15970,en,15
273284,en,15
14006167,fr,15
251423,en,15
455602,en,15
67618892,en,15
243,en,15
10127,en,15
8011234,en,15
65562,en,15
64580,de,15
878640,sv,15
14225311,en,15
243416,pt,15
4087043,pt,15
9877750,es,15
192289,en,15
2084,ja,15
10987732,en,15
244697,en,15
7581,en,15
817154,en,15
134334152,en,15
4726432,en,15
244580,en,15
522,en,15
389978,en,15
6112542,en,15
1163686,en,15
4047894,es,15
7088,en,15
1072923,en,15
4436574,fr,15
350973,en,15
4835999,en,15
2633,en,15
73597122,en,15
94772,en,15
4029295,de,15
459636,en,15
68580,fr,15
1351,en,15
96293712,en,15
5327729,en,15
9439,en,15
7082955,it,15
7191064,en,15
811076,fr,15
1461917,en,15
60312202,de,15
2644311,en,15
109798502,en,15
11413844,en,15
77039,en,15
9958830,en,15
106306012,fr,15
53362372,fr,15
79851652,pt,15
4197660,en,15
14352,pl,15
5244141,en,15
12422,en,15
5193283,en,15
4776960,en,15
10585,sv,15
13674,fr,15
10729,en,15
76325442,en,15
1259184,en,15
1097212,en,15
1202208,es,15
1116430,en,15
2383,en,15
12009,en,15
93598,en,15
789260,en,15
324215,en,15
117165,en,15
71535,en,15
1181015,en,15
78047782,en,15
11073,en,15
17193,en,15
389977,en,15
64421,en,15
14079459,en,15
13940807,en,15
10859,en,15
4534,en,15
6693,en,15
13882529,en,15
7260060,en,15
6408364,en,15
401612,en,15
147772942,es,15
72660,cs,15
11729045,en,15
9287144,en,15
6073616,en,15
199297,en,15
4577395,de,15
158344,en,15
746472,es,15
6665,fr,15
5515,en,15
404906,en,15
1093080,en,15
6731971,en,15
12084778,fr,15
242076,en,15
9292562,en,15
8716144,en,15
61476,en,15
5383765,fr,15
12144,en,15
9155,en,15
5078320,en,15
2710121,en,15
184255627,pt,15
1198500,es,15
420616,en,15
5020444,ar,15
5981984,en,15
80736,en,15
14779155,es,15
4324198,ar,15
9121602,en,15
264758,es,15
78825,en,15
10835,en,15
16718,en,15
1341975,en,15
10540423,en,15
10589795,en,15
166143,en,15
493,nl,15
59093062,fr,15
143171,fr,15
330331,es,15
5003697,en,15
7624,en,15
5606289,en,15
522977,en,15
68022,en,15
4270336,en,15
12591058,en,15
2108971,en,15
313250,en,15
9782,en,15
390745,en,15
166650877,en,15
78965672,en,15
135962,en,15
8002874,en,15
179792,en,15
78259932,ar,15
74665,en,15
4546089,en,15
5332973,en,15
1419075,en,15
170235867,en,15
11273208,it,15
1218362,en,15
8375,en,15
185824,en,15
8581,hr,15
53330262,ja,15
172739687,ru,15
891557,es,15
1233876,en,15
14645881,en,15
5777427,en,15
1572448,en,15
16028,en,15
13941499,en,15
412326,en,15
14890083,en,15
2259,en,15
215273,en,15
3820,en,15
406859,en,15
1532,en,15
157286752,ru,15
337432,en,15
99557,en,15
66399,en,15
60446,en,15
367591,en,15
57382,ro,15
3055,en,15
2232041,en,15
211050,pl,15
1185302,en,15
72715,en,15
89133382,fr,15
1193047,en,15
8310152,en,15
1256348,hu,15
299534,fr,15
258812,en,15
11369,en,15
471096,en,15
161,en,15
356435,es,15
64414,en,15
88371,en,15
368490,ru,15
67874,it,15
54380,es,15
11278134,fr,15
4569067,en,15
16607,en,15
51705692,es,15
10888724,en,15
4075248,en,15
158921,en,15
347404,en,15
14047,en,15
7221312,en,15
8209528,da,15
8489140,en,15
392686,en,15
1613892,en,15
12473804,en,15
148864962,en,15
160077,en,15
13474075,nl,15
149573,en,15
59949302,en,15
1829,en,15
216915845,en,15
4625601,en,15
75624,es,15
87768,en,15
5966582,en,15
12798,en,15
50260642,ja,15
5064691,es,15
211087,en,15
5251284,en,15
668212,fr,15
128543,en,15
5521,en,15
1211251,en,15
14778543,en,15
616137,es,15
209286947,en,15
16397,en,15
646617,en,15
1397775,en,15
63187,en,15
1139975,en,15
427321,en,15
14491939,en,15
7255680,en,15
91819492,en,15
9262274,en,15
5376145,tr,15
5167511,en,15
72679,ru,15
134104,en,15
7804272,fr,15
418762,en,15
85208,en,15
12105106,en,15
149343,en,15
1493338,de,15
4964591,en,15
60900982,en,15
7934386,en,15
394670,en,15
123659952,fr,15
321275,pt,15
156631,ja,15
452545,it,15
1261,fr,15
96316,en,15
62749942,fr,15
309916,it,15
6707241,en,15
98748,en,15
11777,en,15
9108252,en,15
13994675,fr,15
1191832,de,15
50858242,en,15
66297,en,15
261633,en,15
1644588,en,15
878275,en,15
6923573,en,15
415376,en,15
12181008,en,15
5375675,fi,15
1495160,es,15
55754,en,15
165324,en,15
13173917,pt,15
893313,es,15
149794,en,15
4549698,en,15
153132,en,15
12720,en,15
384085,en,15
1385368,en,15
78114,en,15
586891,en,15
1577166,id,15
505579,en,15
3187391,en,15
293826,fr,15
3201,fr,15
11119612,en,15
14347565,fr,15
2797161,ja,15
382253,en,15
411755,en,15
15123855,en,15
12081,en,15
50224382,it,16
5367067,en,16
2907,so,16
7172908,en,16
11723379,en,16
8234684,fi,16
12231880,fr,16
4904646,fr,16
1525,en,16
1362143,en,16
4998290,en,16
97542,en,16
8098,en,16
110682,en,16
70431,sv,16
1260196,en,16
469738,en,16
79992,en,16
323924,en,16
1511229,es,16
5957,it,16
11226198,es,16
1339004,en,16
70718682,en,16
68609,en,16
120370332,fr,16
14850187,ar,16
131907,en,16
175049,fr,16
86194,it,16
111545,pt,16
106790,es,16
1415544,en,16
242185,pt,16
5780,en,16
7655172,fr,16
12392944,en,16
14975,en,16
6209854,en,16
372804,en,16
7722,fr,16
62725382,fr,16
7734,en,16
603471,en,16
206532,en,16
83765,en,16
650,en,16
389542,en,16
117570,en,16
297155,en,16
125686,en,16
5907,en,16
7177838,en,16
7631156,en,16
2373,en,16
200939,en,16
76392,en,16
7106,en,16
15122023,fr,16
149804,fr,16
5119062,en,16
1022679,en,16
52004992,ja,16
199903,en,16
76749,en,16
1052606,en,16
64521,en,16
7740070,en,16
1257813,en,16
152393,en,16
62788,en,16
3838931,en,16
12572342,en,16
7077481,fr,16
175997,en,16
14779,en,16
10691397,en,16
7044643,en,16
369681,en,16
4570184,en,16
5766904,fr,16
74397,fr,16
4590,en,16
195614,en,16
13788251,en,16
11977484,en,16
523102,en,16
3551471,en,16
7029261,fr,16
273905,en,16
426684,en,16
5084475,en,16
581744,en,16
4091600,da,16
6144482,en,16
483176,fr,16
75850,en,16
390863,en,16
524959,en,16
4168,fr,16
4041867,en,16
3268,en,16
88318332,en,16
10470359,en,16
9600,en,16
288507,hr,16
604096,en,16
16068,es,16
204460667,en,16
295821,en,16
14135211,en,16
883946,fr,16
9952,en,16
64247,en,16
184175,en,16
5895053,en,16
64725,en,16
1394,en,16
50984662,en,16
223820,en,16
131143,pt,16
183116,en,16
280018,en,16
12508,pt,16
13085,en,16
81443,en,16
418863,en,16
1147790,en,16
182589,nl,16
499928,en,16
51785632,en,16
6725,es,16
4730,no,16
201217,en,16
59195,en,16
5476774,en,16
6979,en,16
304224,en,16
215358,es,16
492916,en,16
881781,es,16
14444749,en,16
240286,fr,16
6227100,en,16
1696404,en,16
984654,en,16
5584605,en,16
997515,en,16
2215,es,16
280667,en,16
343654,tr,16
85697,sv,16
1319656,en,16
2297421,en,16
9797,en,16
6275,en,16
1037315,fr,16
12504022,en,16
75743,en,16
5234180,en,16
4960753,en,16
7494612,en,16
1401872,en,16
1731,en,16
12555676,en,16
13348945,en,16
7076,en,16
67682832,en,16
5453495,fr,16
305706,en,16
110592,fi,16
77245462,de,16
104156,en,16
10558363,tr,16
13564361,en,16
9010,fr,16
581990,sv,16
16878,es,16
9057974,en,16
353142,en,16
61816,en,16
424869,en,16
91176672,en,16
160956,en,16
14804,en,16
82880622,en,16
10963,en,16
187706,en,16
116983902,es,16
11261,en,16
5785232,en,16
13323529,en,16
5524300,en,16
4372468,en,16
77304,de,16
64765,en,16
5788003,en,16
7135,fr,16
67,id,16
4791757,en,16
396899,en,16
92814,es,16
198017,pt,16
12357640,en,16
127808,en,16
9420538,en,16
102235992,th,16
14037469,sw,16
13365513,en,16
3066,en,16
13117901,en,16
6039162,en,16
78984,en,16
64893,en,16
411513,en,16
51382132,fr,16
260134,es,16
10719,en,16
211462,en,16
1203037,en,16
1109,en,16
8526,en,16
7453,en,16
298296,es,16
4601564,fr,16
75855,en,16
12452336,es,16
475260,en,16
8301976,fi,16
7359562,en,16
4562827,en,16
513757,en,16
112081,en,16
66054,en,16
7586222,en,16
13715731,en,16
76077,pt,16
367462,es,16
5312792,fr,16
75670,en,16
283110,en,16
1196102,en,16
295797,de,16
12421626,en,16
142951,en,16
826153,en,16
264021,en,16
94346552,en,16
11066168,en,16
71743,en,16
1027471,en,16
6653208,fr,16
2086201,es,16
12363462,fi,16
11579785,en,16
63591,en,16
223673,en,16
338652,en,16
11424,en,16
13672953,en,16
1609908,en,16
10879404,en,16
75890892,fr,16
265406,en,16
145811,de,16
2152461,en,16
110589,fr,16
6429274,ja,16
72328,en,16
320329,en,16
883202,en,16
58638,en,16
13989,en,16
4019832,en,16
1693145,en,16
3067,en,16
68210622,en,16
105848,en,16
7971538,fr,16
159051,fr,16
85910,en,16
310392,en,16
4415537,sv,16
412790,en,16
130073552,en,16
15161097,en,16
56183,pl,16
414478,en,16
61451,en,16
160492,en,16
314842,fr,16
5873976,fr,16
1233579,en,16
79550492,ru,16
392745,en,16
75586,en,16
414500,en,16
4863889,en,16
11946,en,16
12526984,fr,16
13895525,en,16
5216583,es,16
1389120,en,16
393775,en,16
130359082,es,16
357977,en,16
148160232,en,16
475840,en,16
507332,en,16
1628111,en,16
4325535,en,16
1354743,en,16
12330462,en,16
405733,en,16
11806,en,16
157927,en,16
1170176,en,16
436412,en,16
3989631,en,16
1097536,en,16
5408761,en,16
8109,en,16
14642187,en,16
146127,en,16
11234,en,16
5822078,pt,16
123538,en,16
16320,pt,16
67035,en,16
12596061,en,16
115079032,en,16
14490513,da,16
112476,en,16
1636671,es,16
378070,fr,16
102984,en,16
255438,pt,16
1359904,en,16
28,de,16
2448081,es,16
312505,en,16
13770,en,16
471471,fr,16
408952,en,16
9183248,en,16
14323917,es,16
57382,en,16
1100858,en,16
99259,it,16
4582022,en,16
5545,en,16
61057942,en,16
9658,en,16
8465440,en,16
100012982,en,16
14554613,en,16
6905487,en,16
49620112,en,16
1350399,en,16
790,fr,16
15887,en,16
9399344,en,16
76247,en,16
3032451,en,16
13462,es,16
124765392,en,16
113897,es,16
70845,en,16
484594,no,16
667614,en,16
7918156,en,16
77114,en,16
7788142,en,16
542331,en,16
4452991,en,16
5088,en,16
391572,en,16
146148,en,16
4346860,en,16
13011315,en,16
134200,en,16
803837,en,16
